id,lane,status,category,subject,path,line,risk,loc,bytes,evidence,proof,expected
ROT-100,Rot,REVIEW,orphan-file,registry/purple-rain/library/invite-form.tsx,registry/purple-rain/library/invite-form.tsx,,medium,15,1588,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: invite-form, invite-form.tsx, registry/purple-rain/library/invite-form, registry/purple-rain/library/invite-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-101,Rot,REVIEW,orphan-file,registry/purple-rain/library/lightbox.tsx,registry/purple-rain/library/lightbox.tsx,,medium,15,1229,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: lightbox, lightbox.tsx, registry/purple-rain/library/lightbox, registry/purple-rain/library/lightbox.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-102,Rot,REVIEW,orphan-file,registry/purple-rain/library/link-button.tsx,registry/purple-rain/library/link-button.tsx,,medium,18,1103,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: link-button, link-button.tsx, registry/purple-rain/library/link-button, registry/purple-rain/library/link-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-103,Rot,REVIEW,orphan-file,registry/purple-rain/library/list-item.tsx,registry/purple-rain/library/list-item.tsx,,medium,15,703,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: list-item, list-item.tsx, registry/purple-rain/library/list-item, registry/purple-rain/library/list-item.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-104,Rot,REVIEW,orphan-file,registry/purple-rain/library/list.tsx,registry/purple-rain/library/list.tsx,,medium,15,681,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: list, list.tsx, registry/purple-rain/library/list, registry/purple-rain/library/list.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-105,Rot,REVIEW,orphan-file,registry/purple-rain/library/loading-dots.tsx,registry/purple-rain/library/loading-dots.tsx,,medium,15,718,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: loading-dots, loading-dots.tsx, registry/purple-rain/library/loading-dots, registry/purple-rain/library/loading-dots.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-106,Rot,REVIEW,orphan-file,registry/purple-rain/library/menu-button.tsx,registry/purple-rain/library/menu-button.tsx,,medium,15,1480,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: menu-button, menu-button.tsx, registry/purple-rain/library/menu-button, registry/purple-rain/library/menu-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-107,Rot,REVIEW,orphan-file,registry/purple-rain/library/meter.tsx,registry/purple-rain/library/meter.tsx,,medium,15,654,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: meter, meter.tsx, registry/purple-rain/library/meter, registry/purple-rain/library/meter.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-108,Rot,REVIEW,orphan-file,registry/purple-rain/library/navigation-menu.tsx,registry/purple-rain/library/navigation-menu.tsx,,medium,15,929,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: navigation-menu, navigation-menu.tsx, registry/purple-rain/library/navigation-menu, registry/purple-rain/library/navigation-menu.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-109,Rot,REVIEW,orphan-file,registry/purple-rain/library/notification-center.tsx,registry/purple-rain/library/notification-center.tsx,,medium,15,1039,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: notification-center, notification-center.tsx, registry/purple-rain/library/notification-center, registry/purple-rain/library/notification-center.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-110,Rot,REVIEW,orphan-file,registry/purple-rain/library/number-input.tsx,registry/purple-rain/library/number-input.tsx,,medium,15,865,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: number-input, number-input.tsx, registry/purple-rain/library/number-input, registry/purple-rain/library/number-input.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-111,Rot,REVIEW,orphan-file,registry/purple-rain/library/offline-state.tsx,registry/purple-rain/library/offline-state.tsx,,medium,15,706,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: offline-state, offline-state.tsx, registry/purple-rain/library/offline-state, registry/purple-rain/library/offline-state.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-112,Rot,REVIEW,orphan-file,registry/purple-rain/library/order-summary.tsx,registry/purple-rain/library/order-summary.tsx,,medium,15,1309,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: order-summary, order-summary.tsx, registry/purple-rain/library/order-summary, registry/purple-rain/library/order-summary.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-113,Rot,REVIEW,orphan-file,registry/purple-rain/library/otp-input.tsx,registry/purple-rain/library/otp-input.tsx,,medium,15,854,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: otp-input, otp-input.tsx, registry/purple-rain/library/otp-input, registry/purple-rain/library/otp-input.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-114,Rot,REVIEW,orphan-file,registry/purple-rain/library/page-header.tsx,registry/purple-rain/library/page-header.tsx,,medium,15,901,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: page-header, page-header.tsx, registry/purple-rain/library/page-header, registry/purple-rain/library/page-header.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-115,Rot,REVIEW,orphan-file,registry/purple-rain/library/pagination.tsx,registry/purple-rain/library/pagination.tsx,,medium,18,947,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: pagination, pagination.tsx, registry/purple-rain/library/pagination, registry/purple-rain/library/pagination.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-116,Rot,REVIEW,orphan-file,registry/purple-rain/library/password-input.tsx,registry/purple-rain/library/password-input.tsx,,medium,15,884,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: password-input, password-input.tsx, registry/purple-rain/library/password-input, registry/purple-rain/library/password-input.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-117,Rot,REVIEW,orphan-file,registry/purple-rain/library/popover.tsx,registry/purple-rain/library/popover.tsx,,medium,15,1222,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: popover, popover.tsx, registry/purple-rain/library/popover, registry/purple-rain/library/popover.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-118,Rot,REVIEW,orphan-file,registry/purple-rain/library/pricing-card.tsx,registry/purple-rain/library/pricing-card.tsx,,medium,15,1216,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: pricing-card, pricing-card.tsx, registry/purple-rain/library/pricing-card, registry/purple-rain/library/pricing-card.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-119,Rot,REVIEW,orphan-file,registry/purple-rain/library/pricing-table.tsx,registry/purple-rain/library/pricing-table.tsx,,medium,15,1221,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: pricing-table, pricing-table.tsx, registry/purple-rain/library/pricing-table, registry/purple-rain/library/pricing-table.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-120,Rot,REVIEW,orphan-file,registry/purple-rain/library/profile-form.tsx,registry/purple-rain/library/profile-form.tsx,,medium,15,1594,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: profile-form, profile-form.tsx, registry/purple-rain/library/profile-form, registry/purple-rain/library/profile-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-121,Rot,REVIEW,orphan-file,registry/purple-rain/library/progress-card.tsx,registry/purple-rain/library/progress-card.tsx,,medium,15,912,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: progress-card, progress-card.tsx, registry/purple-rain/library/progress-card, registry/purple-rain/library/progress-card.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-122,Rot,REVIEW,orphan-file,registry/purple-rain/library/progress.tsx,registry/purple-rain/library/progress.tsx,,medium,15,672,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: progress, progress.tsx, registry/purple-rain/library/progress, registry/purple-rain/library/progress.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-123,Rot,REVIEW,orphan-file,registry/purple-rain/library/radio-group.tsx,registry/purple-rain/library/radio-group.tsx,,medium,15,813,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: radio-group, radio-group.tsx, registry/purple-rain/library/radio-group, registry/purple-rain/library/radio-group.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-124,Rot,REVIEW,orphan-file,registry/purple-rain/library/radius-guide.tsx,registry/purple-rain/library/radius-guide.tsx,,medium,15,685,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: radius-guide, radius-guide.tsx, registry/purple-rain/library/radius-guide, registry/purple-rain/library/radius-guide.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-125,Rot,REVIEW,orphan-file,registry/purple-rain/library/range-slider.tsx,registry/purple-rain/library/range-slider.tsx,,medium,15,693,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: range-slider, range-slider.tsx, registry/purple-rain/library/range-slider, registry/purple-rain/library/range-slider.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-126,Rot,REVIEW,orphan-file,registry/purple-rain/library/rating.tsx,registry/purple-rain/library/rating.tsx,,medium,18,821,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: rating, rating.tsx, registry/purple-rain/library/rating, registry/purple-rain/library/rating.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-127,Rot,REVIEW,orphan-file,registry/purple-rain/library/search-field.tsx,registry/purple-rain/library/search-field.tsx,,medium,15,872,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/search-field, registry/purple-rain/library/search-field.tsx, search-field, search-field.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-128,Rot,REVIEW,orphan-file,registry/purple-rain/library/search-results.tsx,registry/purple-rain/library/search-results.tsx,,medium,15,1279,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/search-results, registry/purple-rain/library/search-results.tsx, search-results, search-results.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-129,Rot,REVIEW,orphan-file,registry/purple-rain/library/segmented-control.tsx,registry/purple-rain/library/segmented-control.tsx,,medium,18,1128,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/segmented-control, registry/purple-rain/library/segmented-control.tsx, segmented-control, segmented-control.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-130,Rot,REVIEW,orphan-file,registry/purple-rain/library/select.tsx,registry/purple-rain/library/select.tsx,,medium,15,852,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/select, registry/purple-rain/library/select.tsx, select, select.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-131,Rot,REVIEW,orphan-file,registry/purple-rain/library/separator.tsx,registry/purple-rain/library/separator.tsx,,medium,15,560,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/separator, registry/purple-rain/library/separator.tsx, separator, separator.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-132,Rot,REVIEW,orphan-file,registry/purple-rain/library/settings-panel.tsx,registry/purple-rain/library/settings-panel.tsx,,medium,15,1606,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/settings-panel, registry/purple-rain/library/settings-panel.tsx, settings-panel, settings-panel.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-133,Rot,REVIEW,orphan-file,registry/purple-rain/library/shadow-guide.tsx,registry/purple-rain/library/shadow-guide.tsx,,medium,15,673,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/shadow-guide, registry/purple-rain/library/shadow-guide.tsx, shadow-guide, shadow-guide.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-134,Rot,REVIEW,orphan-file,registry/purple-rain/library/sheet.tsx,registry/purple-rain/library/sheet.tsx,,medium,15,1208,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/sheet, registry/purple-rain/library/sheet.tsx, sheet, sheet.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-135,Rot,REVIEW,orphan-file,registry/purple-rain/library/sidebar.tsx,registry/purple-rain/library/sidebar.tsx,,medium,15,876,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/sidebar, registry/purple-rain/library/sidebar.tsx, sidebar, sidebar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-136,Rot,REVIEW,orphan-file,registry/purple-rain/library/sign-in-form.tsx,registry/purple-rain/library/sign-in-form.tsx,,medium,15,1591,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/sign-in-form, registry/purple-rain/library/sign-in-form.tsx, sign-in-form, sign-in-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-137,Rot,REVIEW,orphan-file,registry/purple-rain/library/sign-up-form.tsx,registry/purple-rain/library/sign-up-form.tsx,,medium,15,1591,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/sign-up-form, registry/purple-rain/library/sign-up-form.tsx, sign-up-form, sign-up-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-138,Rot,REVIEW,orphan-file,registry/purple-rain/library/skeleton.tsx,registry/purple-rain/library/skeleton.tsx,,medium,15,701,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/skeleton, registry/purple-rain/library/skeleton.tsx, skeleton, skeleton.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-139,Rot,REVIEW,orphan-file,registry/purple-rain/library/slider.tsx,registry/purple-rain/library/slider.tsx,,medium,15,660,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/slider, registry/purple-rain/library/slider.tsx, slider, slider.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-140,Rot,REVIEW,orphan-file,registry/purple-rain/library/snackbar.tsx,registry/purple-rain/library/snackbar.tsx,,medium,15,885,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/snackbar, registry/purple-rain/library/snackbar.tsx, snackbar, snackbar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-141,Rot,REVIEW,orphan-file,registry/purple-rain/library/spacing-guide.tsx,registry/purple-rain/library/spacing-guide.tsx,,medium,15,607,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/spacing-guide, registry/purple-rain/library/spacing-guide.tsx, spacing-guide, spacing-guide.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-142,Rot,REVIEW,orphan-file,registry/purple-rain/library/spinner.tsx,registry/purple-rain/library/spinner.tsx,,medium,15,696,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/spinner, registry/purple-rain/library/spinner.tsx, spinner, spinner.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-143,Rot,REVIEW,orphan-file,registry/purple-rain/library/split-button.tsx,registry/purple-rain/library/split-button.tsx,,medium,15,1486,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/split-button, registry/purple-rain/library/split-button.tsx, split-button, split-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-144,Rot,REVIEW,orphan-file,registry/purple-rain/library/stack.tsx,registry/purple-rain/library/stack.tsx,,medium,15,541,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/stack, registry/purple-rain/library/stack.tsx, stack, stack.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-145,Rot,REVIEW,orphan-file,registry/purple-rain/library/stat-group.tsx,registry/purple-rain/library/stat-group.tsx,,medium,15,857,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/stat-group, registry/purple-rain/library/stat-group.tsx, stat-group, stat-group.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-146,Rot,REVIEW,orphan-file,registry/purple-rain/library/stat.tsx,registry/purple-rain/library/stat.tsx,,medium,15,830,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/stat, registry/purple-rain/library/stat.tsx, stat, stat.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-147,Rot,REVIEW,orphan-file,registry/purple-rain/library/status-dot.tsx,registry/purple-rain/library/status-dot.tsx,,medium,15,894,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/status-dot, registry/purple-rain/library/status-dot.tsx, status-dot, status-dot.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-148,Rot,REVIEW,orphan-file,registry/purple-rain/library/stepper.tsx,registry/purple-rain/library/stepper.tsx,,medium,18,929,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/stepper, registry/purple-rain/library/stepper.tsx, stepper, stepper.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-149,Rot,REVIEW,orphan-file,registry/purple-rain/library/success-state.tsx,registry/purple-rain/library/success-state.tsx,,medium,15,694,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/success-state, registry/purple-rain/library/success-state.tsx, success-state, success-state.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-150,Rot,REVIEW,orphan-file,registry/purple-rain/library/surface.tsx,registry/purple-rain/library/surface.tsx,,medium,15,794,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/surface, registry/purple-rain/library/surface.tsx, surface, surface.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-151,Rot,REVIEW,orphan-file,registry/purple-rain/library/switch.tsx,registry/purple-rain/library/switch.tsx,,medium,15,784,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/switch, registry/purple-rain/library/switch.tsx, switch, switch.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-152,Rot,REVIEW,orphan-file,registry/purple-rain/library/table-of-contents.tsx,registry/purple-rain/library/table-of-contents.tsx,,medium,15,940,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/table-of-contents, registry/purple-rain/library/table-of-contents.tsx, table-of-contents, table-of-contents.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-153,Rot,REVIEW,orphan-file,registry/purple-rain/library/table.tsx,registry/purple-rain/library/table.tsx,,medium,15,776,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/table, registry/purple-rain/library/table.tsx, table, table.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-154,Rot,REVIEW,orphan-file,registry/purple-rain/library/tabs.tsx,registry/purple-rain/library/tabs.tsx,,medium,18,911,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/tabs, registry/purple-rain/library/tabs.tsx, tabs, tabs.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-155,Rot,REVIEW,orphan-file,registry/purple-rain/library/textarea.tsx,registry/purple-rain/library/textarea.tsx,,medium,15,840,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/textarea, registry/purple-rain/library/textarea.tsx, textarea, textarea.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-156,Rot,REVIEW,orphan-file,registry/purple-rain/library/time-input.tsx,registry/purple-rain/library/time-input.tsx,,medium,15,856,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/time-input, registry/purple-rain/library/time-input.tsx, time-input, time-input.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-157,Rot,REVIEW,orphan-file,registry/purple-rain/library/timeline.tsx,registry/purple-rain/library/timeline.tsx,,medium,15,679,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/timeline, registry/purple-rain/library/timeline.tsx, timeline, timeline.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-158,Rot,REVIEW,orphan-file,registry/purple-rain/library/toast.tsx,registry/purple-rain/library/toast.tsx,,medium,15,867,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/toast, registry/purple-rain/library/toast.tsx, toast, toast.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-159,Rot,REVIEW,orphan-file,registry/purple-rain/library/toggle-button.tsx,registry/purple-rain/library/toggle-button.tsx,,medium,18,1166,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/toggle-button, registry/purple-rain/library/toggle-button.tsx, toggle-button, toggle-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-160,Rot,REVIEW,orphan-file,registry/purple-rain/library/toggle-group.tsx,registry/purple-rain/library/toggle-group.tsx,,medium,18,1098,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/toggle-group, registry/purple-rain/library/toggle-group.tsx, toggle-group, toggle-group.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-161,Rot,REVIEW,orphan-file,registry/purple-rain/library/toolbar.tsx,registry/purple-rain/library/toolbar.tsx,,medium,18,1071,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/toolbar, registry/purple-rain/library/toolbar.tsx, toolbar, toolbar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-162,Rot,REVIEW,orphan-file,registry/purple-rain/library/tooltip.tsx,registry/purple-rain/library/tooltip.tsx,,medium,15,1222,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/tooltip, registry/purple-rain/library/tooltip.tsx, tooltip, tooltip.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-163,Rot,REVIEW,orphan-file,registry/purple-rain/library/topbar.tsx,registry/purple-rain/library/topbar.tsx,,medium,15,869,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/topbar, registry/purple-rain/library/topbar.tsx, topbar, topbar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-164,Rot,REVIEW,orphan-file,registry/purple-rain/library/tree-view.tsx,registry/purple-rain/library/tree-view.tsx,,medium,15,690,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/tree-view, registry/purple-rain/library/tree-view.tsx, tree-view, tree-view.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-165,Rot,REVIEW,orphan-file,registry/purple-rain/library/type-specimen.tsx,registry/purple-rain/library/type-specimen.tsx,,medium,15,632,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/type-specimen, registry/purple-rain/library/type-specimen.tsx, type-specimen, type-specimen.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-166,Rot,REVIEW,orphan-file,registry/purple-rain/library/view-switcher.tsx,registry/purple-rain/library/view-switcher.tsx,,medium,18,962,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/library/view-switcher, registry/purple-rain/library/view-switcher.tsx, view-switcher, view-switcher.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-002,Rot,REVIEW,orphan-file,components/copy-command.tsx,components/copy-command.tsx,,low,61,1773,No resolved static inbound import was found. The file is not a detected package or conventional entry point.,Not proven against a green baseline in a disposable copy.,
UI-004,UI,KEEP,responsive-layout,"All sixteen route-and-viewport combinations have zero page-level horizontal overflow and zero effective interaction targets below 44 pixels. — /kit, /kit/jade, /kit/os, /kit/shadow · all reviewed sizes · corrected production build",app/kit,,low,0,0,"Production-build browser geometry: sixteen checked combinations, zero failures",Browser-backed observation; source reachability and intended design authority still matter.,Preserve current containment and interaction sizing.
UI-005,UI,KEEP,runtime-quality,The corrected OS page reports no browser warnings or errors after theme interaction. — /kit/os · 390x844 · corrected production build,app/kit,,low,0,0,Production-build browser console: no warnings or errors,Browser-backed observation; source reachability and intended design authority still matter.,Preserve the clean runtime state.
UI-001,UI,KEEP,spacing-rhythm,"The navigation divider and headline now have a 40-pixel line-box gap on compact phone, large phone, and tablet, growing to 64 pixels on desktop. Visual review confirms the navigation and hero read as separate hierarchy levels. — /kit, /kit/jade, /kit/os · all reviewed sizes · corrected production build",app/kit/kit.css,97,low,0,0,"Corrected phone screenshots for Purple Rain, JADE, and OS Corrected desktop OS screenshot Production-build browser geometry across all reviewed sizes",Browser-backed observation; source reachability and intended design authority still matter.,Preserve this deliberate top inset across the three shared kit showrooms.
UI-002,UI,KEEP,responsive-overflow,"The five-theme selector has zero internal overflow at every reviewed size. On a compact phone, Default, Daylight, and Hacker occupy the first row while Ethereal and Paper are centered below; all five are fully inside the viewport, and Paper can be selected. — /kit/os · all reviewed sizes · corrected production build",app/kit/os/os.css,49,low,0,0,"Corrected OS phone and desktop screenshots Production-build browser geometry: pickerOverflow=0 at 390, 430, 768, and 1440 pixels Paper selection proof: exactly one visible Paper control became pressed",Browser-backed observation; source reachability and intended design authority still matter.,Preserve the balanced phone layout and one-row desktop layout.
UI-003,UI,KEEP,touch-target,The Smooth Shadow attribution remains visually quiet while its effective link height is now 44 pixels at every reviewed size. — /kit/shadow · all reviewed sizes · corrected production build,app/kit/shadow/shadow.css,765,low,0,0,"Production-build browser geometry: creditHeight=44 at 390, 430, 768, and 1440 pixels",Browser-backed observation; source reachability and intended design authority still matter.,Preserve the full tap and focus area.
